"orthology_group","gene_stable_id","protein_stable_id","species","orthology_designation"
"000058226","YER103W","YER103W","saccharomyces_cerevisiae","all life"
"000058226","YJL034W","YJL034W","saccharomyces_cerevisiae","all life"
"000058226","YKL073W","YKL073W","saccharomyces_cerevisiae","all life"
"000058226","YLL024C","YLL024C","saccharomyces_cerevisiae","all life"
"000058226","YPL106C","YPL106C","saccharomyces_cerevisiae","all life"
"000058226","b0650","AAC73751","escherichia_coli","all life"
"000058226","b2069","AAC75130","escherichia_coli","all life"
"000058226","b2526","AAC75579","escherichia_coli","all life"
"000058226","b3251","AAC76283","escherichia_coli","all life"
"000058228","AT2G18590","AT2G18590.1","arabidopsis_thaliana","all life"
"000058228","ENSDARG00000103235","ENSDARP00000140706","danio_rerio","all life"
"000058228","ENSG00000109736","ENSP00000426907","homo_sapiens","all life"
"000058228","ENSG00000135953","ENSP00000258436","homo_sapiens","all life"
"000058228","ENSG00000164073","ENSP00000296468","homo_sapiens","all life"
"000058228","ENSMUSG00000025759","ENSMUSP00000026859","mus_musculus","all life"
"000058228","FBgn0035767","FBpp0304979","drosophila_melanogaster","all life"
"000058228","SPAC1399.02","SPAC1399.02.1:pep","schizosaccharomyces_pombe","all life"
"000058228","SPAC14C4.07","SPAC14C4.07.1:pep","schizosaccharomyces_pombe","all life"
"000058228","SPAC17C9.16c","SPAC17C9.16c.1:pep","schizosaccharomyces_pombe","all life"
"000058228","SPAC1F8.03c","SPAC1F8.03c.1:pep","schizosaccharomyces_pombe","all life"
"000058228","SPAC3H1.06c","SPAC3H1.06c.1:pep","schizosaccharomyces_pombe","all life"
"000058228","SPBC12C2.13c","SPBC12C2.13c.1:pep","schizosaccharomyces_pombe","all life"
"000058228","SPBC1683.03c","SPBC1683.03c.1:pep","schizosaccharomyces_pombe","all life"
"000058228","SPBC16A3.17c","SPBC16A3.17c.1:pep","schizosaccharomyces_pombe","all life"
"000058228","SPBC3E7.06c","SPBC3E7.06c.1:pep","schizosaccharomyces_pombe","all life"
"000058228","SPBC4F6.09","SPBC4F6.09.1:pep","schizosaccharomyces_pombe","all life"
"000058228","SPBC609.04","SPBC609.04.1:pep","schizosaccharomyces_pombe","all life"
"000058228","SPCC18.02","SPCC18.02.1:pep","schizosaccharomyces_pombe","all life"
"000058228","SPCC61.01c","SPCC61.01c.1:pep","schizosaccharomyces_pombe","all life"
"000058228","WBGene00010182","F57A8.7.1","caenorhabditis_elegans","all life"
"000058228","WBGene00010282","F58G11.4a.1","caenorhabditis_elegans","all life"
"000058228","WBGene00012222","W03C9.6.2","caenorhabditis_elegans","all life"
"000058228","WBGene00016093","C25E10.3a.1","caenorhabditis_elegans","all life"
"000058228","WBGene00016094","C25E10.4.1","caenorhabditis_elegans","all life"
"000058228","WBGene00016095","C25E10.5.1","caenorhabditis_elegans","all life"
"000058228","WBGene00017861","F27D9.2.1","caenorhabditis_elegans","all life"
"000058228","WBGene00018706","F52F10.2.1","caenorhabditis_elegans","all life"
"000058228","WBGene00021814","Y53G8AR.7a.1","caenorhabditis_elegans","all life"
"000058228","YCL069W","YCL069W","saccharomyces_cerevisiae","all life"
"000058228","YCL073C","YCL073C","saccharomyces_cerevisiae","all life"
"000058228","YCR023C","YCR023C","saccharomyces_cerevisiae","all life"
"000058228","YEL065W","YEL065W","saccharomyces_cerevisiae","all life"
"000058228","YHL040C","YHL040C","saccharomyces_cerevisiae","all life"
"000058228","YHL047C","YHL047C","saccharomyces_cerevisiae","all life"
"000058228","YIL120W","YIL120W","saccharomyces_cerevisiae","all life"
"000058228","YIL121W","YIL121W","saccharomyces_cerevisiae","all life"
"000058228","YJR124C","YJR124C","saccharomyces_cerevisiae","all life"
"000058228","YKR105C","YKR105C","saccharomyces_cerevisiae","all life"
"000058228","YKR106W","YKR106W","saccharomyces_cerevisiae","all life"
"000058228","YML116W","YML116W","saccharomyces_cerevisiae","all life"
"000058228","YMR088C","YMR088C","saccharomyces_cerevisiae","all life"
"000058228","YMR279C","YMR279C","saccharomyces_cerevisiae","all life"
"000058228","YNL065W","YNL065W","saccharomyces_cerevisiae","all life"
"000058228","YOL137W","YOL137W","saccharomyces_cerevisiae","all life"
"000058228","YOL158C","YOL158C","saccharomyces_cerevisiae","all life"
"000058228","YOR378W","YOR378W","saccharomyces_cerevisiae","all life"
"000058228","b0341","AAC73444","escherichia_coli","all life"
"000058228","b0396","AAC73499","escherichia_coli","all life"
"000058228","b0845","AAC73932","escherichia_coli","all life"
"000058228","b1053","AAC74137","escherichia_coli","all life"
"000058228","b1528","AAC74601","escherichia_coli","all life"
"000058228","b1534","AAC74607","escherichia_coli","all life"
"000058228","b1596","AAC74668","escherichia_coli","all life"
"000058228","b1660","AAT48135","escherichia_coli","all life"
"000058228","b2098","AAC75159","escherichia_coli","all life"
"000058228","b2322","AAC75382","escherichia_coli","all life"
"000058228","b2406","AAC75459","escherichia_coli","all life"
"000058228","b2775","AAC75817","escherichia_coli","all life"
"000058228","b2801","AAC75843","escherichia_coli","all life"
"000058228","b2964","AAC76001","escherichia_coli","all life"
"000058228","b3224","AAC76256","escherichia_coli","all life"
"000058228","b3473","AAC76498","escherichia_coli","all life"
"000058228","b3662","AAC76685","escherichia_coli","all life"
"000058228","b3673","AAC76696","escherichia_coli","all life"
"000058228","b4279","AAC77235","escherichia_coli","all life"
"000058238","AT1G05940","AT1G05940.1","arabidopsis_thaliana","all life"
"000058238","AT1G17120","AT1G17120.1","arabidopsis_thaliana","all life"
"000058238","AT1G31820","AT1G31820.1","arabidopsis_thaliana","all life"
"000058238","AT1G31830","AT1G31830.1","arabidopsis_thaliana","all life"
"000058238","AT2G01170","AT2G01170.1","arabidopsis_thaliana","all life"
"000058238","AT2G34960","AT2G34960.1","arabidopsis_thaliana","all life"
"000058238","AT3G10600","AT3G10600.1","arabidopsis_thaliana","all life"
"000058238","AT3G13620","AT3G13620.1","arabidopsis_thaliana","all life"
"000058238","AT3G19553","AT3G19553.1","arabidopsis_thaliana","all life"
"000058238","AT4G21120","AT4G21120.1","arabidopsis_thaliana","all life"
"000058238","AT5G04770","AT5G04770.1","arabidopsis_thaliana","all life"
"000058238","AT5G05630","AT5G05630.1","arabidopsis_thaliana","all life"
"000058238","ENSDARG00000020278","ENSDARP00000094412","danio_rerio","all life"
"000058238","ENSDARG00000037097","ENSDARP00000045422","danio_rerio","all life"
"000058238","ENSDARG00000040610","ENSDARP00000059439","danio_rerio","all life"
"000058238","ENSDARG00000071384","ENSDARP00000142449","danio_rerio","all life"
"000058238","ENSDARG00000099111","ENSDARP00000135680","danio_rerio","all life"
"000058238","ENSG00000021488","ENSP00000023064","homo_sapiens","all life"
"000058238","ENSG00000092068","ENSP00000320378","homo_sapiens","all life"
"000058238","ENSG00000099960","ENSP00000372390","homo_sapiens","all life"
"000058238","ENSG00000130876","ENSP00000253188","homo_sapiens","all life"
"000058238","ENSG00000139514","ENSP00000370128","homo_sapiens","all life"
"000058238","ENSG00000151012","ENSP00000280612","homo_sapiens","all life"
"000058238","ENSG00000155465","ENSP00000380666","homo_sapiens","all life"
"000058238","ENSG00000165349","ENSP00000363417","homo_sapiens","all life"
"000058238","ENSMUSG00000027737","ENSMUSP00000029297","mus_musculus","all life"
"000058238","FBgn0002778","FBpp0075380","drosophila_melanogaster","all life"
"000058238","FBgn0028425","FBpp0312092","drosophila_melanogaster","all life"
"000058238","FBgn0030574","FBpp0073761","drosophila_melanogaster","all life"
"000058238","FBgn0032911","FBpp0303023","drosophila_melanogaster","all life"
"000058238","FBgn0036493","FBpp0099766","drosophila_melanogaster","all life"
"000058238","FBgn0036764","FBpp0271785","drosophila_melanogaster","all life"
"000058238","FBgn0036984","FBpp0077892","drosophila_melanogaster","all life"
"000058238","FBgn0037203","FBpp0078206","drosophila_melanogaster","all life"
"000058238","FBgn0039487","FBpp0084502","drosophila_melanogaster","all life"
"000058238","FBgn0039844","FBpp0306617","drosophila_melanogaster","all life"
"000058238","SPAC1039.01","SPAC1039.01.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPAC1039.09","SPAC1039.09.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPAC11D3.08c","SPAC11D3.08c.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPAC869.10c","SPAC869.10c.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPAC869.11","SPAC869.11.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPAC9.10","SPAC9.10.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPAP7G5.06","SPAP7G5.06.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPAPB24D3.02c","SPAPB24D3.02c.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPBC15C4.04c","SPBC15C4.04c.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPBC1652.02","SPBC1652.02.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPBC19F8.06c","SPBC19F8.06c.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPBC359.01","SPBC359.01.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPBC359.03c","SPBC359.03c.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPBC460.01c","SPBC460.01c.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPBPB2B2.01","SPBPB2B2.01.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPCC584.13","SPCC584.13.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPCC74.04","SPCC74.04.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPCC777.04","SPCC777.04.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPCC794.03","SPCC794.03.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPCC965.11c","SPCC965.11c.1:pep","schizosaccharomyces_pombe","all life"
"000058238","SPCPB1C11.02","SPCPB1C11.02.1:pep","schizosaccharomyces_pombe","all life"
"000058238","WBGene00000002","F27C8.1.2","caenorhabditis_elegans","all life"
"000058238","WBGene00000003","F07C3.7.1","caenorhabditis_elegans","all life"
"000058238","WBGene00000005","T13A10.10a.1","caenorhabditis_elegans","all life"
"000058238","WBGene00000007","T11F9.4a.1","caenorhabditis_elegans","all life"
"000058238","WBGene00000010","Y53H1C.1a.1","caenorhabditis_elegans","all life"
"000058238","WBGene00013159","Y53F4B.12b.1","caenorhabditis_elegans","all life"
"000058238","WBGene00015197","B0454.6.1","caenorhabditis_elegans","all life"
"000058238","WBGene00016806","C50D2.2.1","caenorhabditis_elegans","all life"
"000058238","WBGene00017747","F23F1.6.1","caenorhabditis_elegans","all life"
"000058238","YBR068C","YBR068C","saccharomyces_cerevisiae","all life"
"000058238","YBR132C","YBR132C","saccharomyces_cerevisiae","all life"
"000058238","YCL025C","YCL025C","saccharomyces_cerevisiae","all life"
"000058238","YDL210W","YDL210W","saccharomyces_cerevisiae","all life"
"000058238","YDR046C","YDR046C","saccharomyces_cerevisiae","all life"
"000058238","YDR508C","YDR508C","saccharomyces_cerevisiae","all life"
"000058238","YEL063C","YEL063C","saccharomyces_cerevisiae","all life"
"000058238","YFL055W","YFL055W","saccharomyces_cerevisiae","all life"
"000058238","YGR055W","YGR055W","saccharomyces_cerevisiae","all life"
"000058238","YHL036W","YHL036W","saccharomyces_cerevisiae","all life"
"000058238","YKL174C","YKL174C","saccharomyces_cerevisiae","all life"
"000058238","YKR039W","YKR039W","saccharomyces_cerevisiae","all life"
"000058238","YLL061W","YLL061W","saccharomyces_cerevisiae","all life"
"000058238","YNL270C","YNL270C","saccharomyces_cerevisiae","all life"
"000058238","YOR348C","YOR348C","saccharomyces_cerevisiae","all life"
"000058238","YPL265W","YPL265W","saccharomyces_cerevisiae","all life"
"000058238","YPL274W","YPL274W","saccharomyces_cerevisiae","all life"
"000058238","b0112","AAC73223","escherichia_coli","all life"
"000058238","b0260","AAC73363","escherichia_coli","all life"
"000058238","b0402","AAC73505","escherichia_coli","all life"
"000058238","b0486","AAC73588","escherichia_coli","all life"
"000058238","b0576","AAC73677","escherichia_coli","all life"
"000058238","b0692","AAC73786","escherichia_coli","all life"
"000058238","b0899","AAC73985","escherichia_coli","all life"
"000058238","b1296","AAC74378","escherichia_coli","all life"
"000058238","b1453","AAC74535","escherichia_coli","all life"
"000058238","b1492","AAC74565","escherichia_coli","all life"
"000058238","b1605","AAC74677","escherichia_coli","all life"
"000058238","b2014","AAC75075","escherichia_coli","all life"
"000058238","b2156","AAC75217","escherichia_coli","all life"
"000058238","b2663","AAC75710","escherichia_coli","all life"
"000058238","b3078","AAT48165","escherichia_coli","all life"
"000058238","b3370","AAC76395","escherichia_coli","all life"
"000058238","b3795","AAT48216","escherichia_coli","all life"
"000058238","b4115","AAC77076","escherichia_coli","all life"
"000058238","b4132","AAC77093","escherichia_coli","all life"
"000058238","b4141","AAC77101","escherichia_coli","all life"
"000058238","b4156","AAC77116","escherichia_coli","all life"
"000058238","b4208","AAC77165","escherichia_coli","all life"
"000058335","AT1G30120","AT1G30120.1","arabidopsis_thaliana","all life"
"000058335","AT2G34590","AT2G34590.1","arabidopsis_thaliana","all life"
"000058335","AT2G45290","AT2G45290.1","arabidopsis_thaliana","all life"
"000058335","AT3G21500","AT3G21500.3","arabidopsis_thaliana","all life"
"000058335","AT3G60750","AT3G60750.1","arabidopsis_thaliana","all life"
"000058335","AT4G15560","AT4G15560.1","arabidopsis_thaliana","all life"
"000058335","AT5G11380","AT5G11380.1","arabidopsis_thaliana","all life"
"000058335","ENSDARG00000006019","ENSDARP00000017569","danio_rerio","all life"
"000058335","ENSG00000007350","ENSP00000358931","homo_sapiens","all life"
"000058335","ENSG00000083123","ENSP00000318351","homo_sapiens","all life"
"000058335","ENSG00000151005","ENSP00000280605","homo_sapiens","all life"
"000058335","ENSMUSG00000025519","ENSMUSP00000138388","mus_musculus","all life"
"000058335","FBgn0036784","FBpp0074898","drosophila_melanogaster","all life"
"000058335","FBgn0037607","FBpp0081370","drosophila_melanogaster","all life"
"000058335","SPBC2G5.05","SPBC2G5.05.1:pep","schizosaccharomyces_pombe","all life"
"000058335","WBGene00008506","F01G10.1.2","caenorhabditis_elegans","all life"
"000058335","YBR117C","YBR117C","saccharomyces_cerevisiae","all life"
"000058335","YPR074C","YPR074C","saccharomyces_cerevisiae","all life"
"000058335","b0114","AAC73225","escherichia_coli","all life"
"000058335","b0420","AAC73523","escherichia_coli","all life"
"000058335","b2465","AAC75518","escherichia_coli","all life"
"000058335","b2935","AAT48155","escherichia_coli","all life"
"000058395","AT1G20480","AT1G20480.1","arabidopsis_thaliana","all life"
"000058395","AT1G20490","AT1G20490.2","arabidopsis_thaliana","all life"
"000058395","AT1G20500","AT1G20500.1","arabidopsis_thaliana","all life"
"000058395","AT1G20510","AT1G20510.1","arabidopsis_thaliana","all life"
"000058395","AT1G49430","AT1G49430.1","arabidopsis_thaliana","all life"
"000058395","AT1G51680","AT1G51680.1","arabidopsis_thaliana","all life"
"000058395","AT1G62940","AT1G62940.1","arabidopsis_thaliana","all life"
"000058395","AT1G64400","AT1G64400.1","arabidopsis_thaliana","all life"
"000058395","AT1G65060","AT1G65060.1","arabidopsis_thaliana","all life"
"000058395","AT1G77590","AT1G77590.1","arabidopsis_thaliana","all life"
"000058395","AT2G04350","AT2G04350.1","arabidopsis_thaliana","all life"
"000058395","AT2G47240","AT2G47240.2","arabidopsis_thaliana","all life"
"000058395","AT2G47245","AT2G47245.1","arabidopsis_thaliana","all life"
"000058395","AT3G05970","AT3G05970.1","arabidopsis_thaliana","all life"
"000058395","AT3G21230","AT3G21230.1","arabidopsis_thaliana","all life"
"000058395","AT3G21240","AT3G21240.1","arabidopsis_thaliana","all life"
"000058395","AT3G23790","AT3G23790.1","arabidopsis_thaliana","all life"
"000058395","AT4G05160","AT4G05160.1","arabidopsis_thaliana","all life"
"000058395","AT4G11030","AT4G11030.1","arabidopsis_thaliana","all life"
"000058395","AT4G14070","AT4G14070.1","arabidopsis_thaliana","all life"
"000058395","AT4G19010","AT4G19010.1","arabidopsis_thaliana","all life"
"000058395","AT4G23850","AT4G23850.1","arabidopsis_thaliana","all life"
"000058395","AT5G27600","AT5G27600.1","arabidopsis_thaliana","all life"
"000058395","AT5G35930","AT5G35930.4","arabidopsis_thaliana","all life"
"000058395","AT5G38120","AT5G38120.1","arabidopsis_thaliana","all life"
"000058395","AT5G63380","AT5G63380.1","arabidopsis_thaliana","all life"
"000058395","ENSDARG00000003854","ENSDARP00000109890","danio_rerio","all life"
"000058395","ENSDARG00000030514","ENSDARP00000039916","danio_rerio","all life"
"000058395","ENSG00000068366","ENSP00000339787","homo_sapiens","all life"
"000058395","ENSG00000083807","ENSP00000263093","homo_sapiens","all life"
